id,education,joining_year,city,payment_tier,age,gender,ever_benched,years_experience,leave_or_not
2934,Bachelors,2017,Bangalore,3,27,Male,No,5,0
2935,Bachelors,2018,Bangalore,3,29,Male,No,0,1
2936,Bachelors,2017,Bangalore,1,29,Female,No,5,0
2937,Bachelors,2017,Bangalore,3,27,Male,No,5,0
2938,Masters,2017,Bangalore,2,27,Male,No,5,1
2941,Bachelors,2012,Bangalore,3,28,Male,No,0,0
2943,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2945,Bachelors,2013,Bangalore,2,26,Female,No,4,1
2949,Bachelors,2012,Bangalore,3,28,Female,No,3,0
2950,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2955,Bachelors,2016,Bangalore,3,28,Male,No,3,1
2958,Masters,2017,Bangalore,2,26,Male,No,4,1
2959,Bachelors,2014,Bangalore,3,30,Female,No,2,0
2960,Bachelors,2014,Bangalore,3,29,Female,No,2,0
2962,Bachelors,2013,Bangalore,3,28,Male,No,0,0
2963,Bachelors,2018,Bangalore,3,29,Male,No,1,1
2964,Bachelors,2016,Bangalore,3,30,Female,No,3,0
2965,Bachelors,2017,Bangalore,3,30,Male,No,0,1
2968,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2969,Bachelors,2014,Bangalore,1,28,Female,No,5,0
2971,Masters,2012,Bangalore,3,26,Female,No,4,1
2973,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2975,Bachelors,2015,Bangalore,3,27,Female,No,5,0
2983,Bachelors,2013,Bangalore,3,28,Male,No,0,0
2985,Bachelors,2017,Bangalore,3,29,Male,No,1,0
2986,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2990,Bachelors,2014,Bangalore,1,26,Male,No,4,0
2991,Bachelors,2018,Bangalore,3,36,Male,No,2,1
2992,Bachelors,2018,Bangalore,3,37,Male,No,4,1
3000,Bachelors,2017,Bangalore,3,33,Male,No,2,0
3003,Masters,2017,Bangalore,3,40,Female,No,4,0
3005,Bachelors,2016,Bangalore,3,41,Male,No,0,0
3006,Bachelors,2018,Bangalore,3,35,Female,Yes,5,1
3008,Bachelors,2017,Bangalore,3,31,Male,No,0,0
3009,Masters,2017,Bangalore,3,41,Female,No,2,1
3011,Bachelors,2016,Bangalore,3,37,Female,No,0,0
3012,Bachelors,2018,Bangalore,3,32,Female,No,3,1
3013,Bachelors,2015,Bangalore,3,37,Male,Yes,3,0
3014,Bachelors,2016,Bangalore,3,32,Male,No,1,0
3016,Bachelors,2014,Bangalore,3,36,Male,No,3,0
3017,Bachelors,2015,Bangalore,3,36,Male,No,5,0
3018,Bachelors,2017,Bangalore,3,41,Male,Yes,3,0
3021,Bachelors,2013,Bangalore,3,32,Male,No,1,0
3022,Bachelors,2012,Bangalore,3,36,Male,No,2,0
3023,Bachelors,2013,Bangalore,3,36,Male,No,4,0
3024,Bachelors,2014,Bangalore,3,36,Male,No,1,0
3025,Bachelors,2018,Bangalore,3,32,Female,Yes,2,1
3026,Bachelors,2018,Bangalore,3,34,Male,No,3,1
3027,Bachelors,2018,Bangalore,3,37,Male,Yes,5,1
3033,Masters,2012,Bangalore,2,32,Male,No,3,1
3036,Bachelors,2014,Bangalore,3,38,Female,No,2,1
3039,Bachelors,2014,Bangalore,3,39,Male,Yes,0,0
3040,Bachelors,2013,Bangalore,3,39,Male,No,0,0
3041,Bachelors,2014,Bangalore,3,33,Male,No,4,0
3043,Bachelors,2014,Bangalore,3,35,Female,No,2,1
3044,Bachelors,2014,Bangalore,3,36,Male,No,5,0
3046,Bachelors,2013,Bangalore,3,37,Female,No,5,0
3048,Bachelors,2017,Bangalore,3,36,Male,No,5,0
3050,Bachelors,2017,Bangalore,3,33,Male,No,2,0
3051,Bachelors,2018,Bangalore,3,38,Male,No,2,1
3052,Bachelors,2015,Bangalore,3,34,Male,No,5,0
3053,Bachelors,2012,Bangalore,3,34,Male,No,1,0
3055,Bachelors,2012,Bangalore,3,39,Female,No,2,0
3056,Bachelors,2012,Bangalore,3,41,Male,No,3,0
3057,Bachelors,2018,Bangalore,3,34,Male,Yes,2,1
3059,Bachelors,2012,Bangalore,3,33,Male,No,2,0
3060,Bachelors,2015,Bangalore,3,39,Male,No,3,0
3063,Bachelors,2016,Bangalore,3,34,Male,Yes,4,0
3064,Bachelors,2013,Bangalore,3,40,Female,Yes,5,0
3067,Bachelors,2013,Bangalore,3,32,Male,No,5,0
3069,Bachelors,2014,Bangalore,3,39,Male,No,2,0
3070,Bachelors,2016,Bangalore,3,33,Male,No,1,1
3071,Bachelors,2014,Bangalore,3,40,Female,No,4,0
3072,Bachelors,2016,Bangalore,3,39,Male,No,0,1
3073,Bachelors,2017,Bangalore,3,35,Male,Yes,2,0
3074,Bachelors,2017,Bangalore,3,32,Male,No,1,0
3076,Bachelors,2017,Bangalore,3,40,Female,No,4,0
3079,Masters,2018,Bangalore,3,39,Male,No,3,1
3080,Bachelors,2012,Bangalore,3,37,Female,No,5,1
3081,Bachelors,2018,Bangalore,3,36,Male,No,1,1
3087,Bachelors,2016,Bangalore,3,32,Male,No,1,0
3088,Bachelors,2017,Bangalore,3,37,Male,No,2,1
3091,Bachelors,2012,Bangalore,3,35,Female,No,1,0
3092,Bachelors,2015,Bangalore,3,40,Female,No,2,0
3093,Bachelors,2016,Bangalore,3,39,Female,No,1,0
3094,Bachelors,2017,Bangalore,3,39,Female,No,1,0
3097,Bachelors,2012,Bangalore,1,36,Male,No,3,0
3102,Bachelors,2014,Bangalore,3,33,Female,No,1,0
3105,Bachelors,2014,Bangalore,3,32,Male,No,4,0
3107,Bachelors,2015,Bangalore,3,38,Male,No,4,0
3108,Bachelors,2015,Bangalore,3,32,Male,No,2,0
3109,Bachelors,2013,Bangalore,3,31,Female,Yes,3,1
3110,Bachelors,2015,Bangalore,3,39,Female,No,0,0
3114,Bachelors,2014,Bangalore,3,40,Female,No,0,0
3115,Bachelors,2016,Bangalore,3,41,Male,No,1,0
3123,Bachelors,2015,Bangalore,2,32,Female,No,2,1
3125,Bachelors,2012,Bangalore,3,31,Male,No,4,0
3127,Bachelors,2014,Bangalore,3,35,Male,No,3,0
3129,Bachelors,2014,Bangalore,3,39,Male,Yes,1,0
3131,Bachelors,2013,Bangalore,3,38,Female,No,4,0
3132,Masters,2017,Bangalore,3,39,Female,No,4,1
3133,Bachelors,2012,Bangalore,3,41,Male,No,3,0
3138,Bachelors,2014,Bangalore,3,34,Male,Yes,3,0
3140,Masters,2017,Bangalore,2,41,Male,No,4,0
3143,Bachelors,2012,Bangalore,3,37,Male,No,4,0
3144,Bachelors,2015,Bangalore,3,38,Male,No,3,1
3145,Bachelors,2014,Bangalore,3,37,Male,No,4,0
3146,Bachelors,2017,Bangalore,3,34,Male,No,5,0
3147,Bachelors,2014,Bangalore,1,39,Male,No,5,0
3150,Bachelors,2012,Bangalore,3,33,Female,No,5,0
3151,Bachelors,2012,Bangalore,3,34,Male,No,4,0
3153,Bachelors,2012,Bangalore,3,33,Female,Yes,0,0
3157,Bachelors,2017,Bangalore,3,40,Male,Yes,1,0
3159,Bachelors,2016,Bangalore,3,36,Female,No,5,1
3160,Bachelors,2014,Bangalore,3,36,Male,No,4,0
3161,Bachelors,2014,Bangalore,3,36,Female,No,1,1
3163,Bachelors,2015,Bangalore,3,38,Male,Yes,4,0
3166,Bachelors,2014,Bangalore,1,37,Male,No,5,0
3168,Bachelors,2013,Bangalore,3,35,Male,No,2,1
3171,Bachelors,2017,Bangalore,3,35,Female,No,3,0
3172,Bachelors,2012,Bangalore,3,41,Female,No,5,0
3173,Bachelors,2015,Bangalore,3,32,Male,No,4,0
3174,Bachelors,2013,Bangalore,3,41,Male,No,2,0
3177,Bachelors,2017,Bangalore,3,34,Male,No,3,1
3181,Bachelors,2014,Bangalore,3,40,Female,No,3,0
3182,Bachelors,2016,Bangalore,3,31,Male,No,1,1
3183,Masters,2015,Bangalore,3,32,Female,No,2,1
3186,Bachelors,2013,Bangalore,3,32,Female,No,4,0
3187,Bachelors,2014,Bangalore,3,38,Male,No,2,0
3192,PHD,2014,Bangalore,3,31,Male,No,1,0
3197,Bachelors,2017,Bangalore,3,35,Male,No,5,0
3199,Bachelors,2012,Bangalore,1,32,Male,No,1,1
3201,Bachelors,2015,Bangalore,3,36,Female,No,5,0
3204,Bachelors,2013,Bangalore,1,39,Female,No,1,1
3207,Masters,2014,Bangalore,3,35,Female,No,2,1
3210,Bachelors,2013,Bangalore,3,38,Male,No,1,0
3211,Bachelors,2012,Bangalore,3,32,Female,No,1,1
3212,Bachelors,2018,Bangalore,3,36,Male,No,3,1
3213,Bachelors,2012,Bangalore,3,35,Male,No,1,0
3222,Bachelors,2012,Bangalore,3,38,Female,No,5,0
3223,Bachelors,2013,Bangalore,3,33,Male,No,3,0
3224,Bachelors,2014,Bangalore,3,36,Female,No,3,0
3225,Bachelors,2017,Bangalore,3,41,Male,No,5,0
3227,Bachelors,2013,Bangalore,3,31,Female,No,4,1
3228,Bachelors,2012,Bangalore,3,33,Female,No,1,0
3229,Bachelors,2015,Bangalore,3,39,Male,Yes,2,0
3231,Bachelors,2015,Bangalore,3,35,Male,No,0,0
3233,Bachelors,2016,Bangalore,3,36,Female,No,0,0
3235,Bachelors,2015,Bangalore,1,35,Male,No,5,0
3240,Bachelors,2016,Bangalore,3,36,Male,No,0,0
3242,Bachelors,2015,Bangalore,3,38,Male,Yes,2,0
3243,Bachelors,2014,Bangalore,3,34,Male,No,3,1
3244,Bachelors,2012,Bangalore,3,39,Female,No,5,0
3246,Bachelors,2014,Bangalore,3,35,Male,No,1,0
3247,Masters,2018,Bangalore,3,31,Male,No,2,1
3248,Bachelors,2012,Bangalore,3,41,Female,No,4,0
3249,Bachelors,2017,Bangalore,3,35,Female,No,4,0
3250,Bachelors,2015,Bangalore,1,40,Male,No,2,0
3251,Bachelors,2018,Bangalore,3,33,Female,No,4,1
3252,Bachelors,2016,Bangalore,3,37,Female,No,0,0
3253,PHD,2018,Bangalore,3,36,Female,No,3,1
3254,Bachelors,2012,Bangalore,3,40,Male,No,0,0
3259,Bachelors,2017,Bangalore,3,37,Female,No,4,0
3263,Bachelors,2012,Bangalore,3,38,Female,No,3,0
3267,Bachelors,2017,Bangalore,1,39,Male,No,0,0
3270,Bachelors,2015,Bangalore,3,32,Male,No,0,0
3271,Bachelors,2017,Bangalore,3,34,Female,No,2,0
3272,Bachelors,2017,Bangalore,3,41,Male,No,1,0
3273,Masters,2012,Bangalore,3,40,Female,No,5,0
3275,Bachelors,2013,Bangalore,3,35,Male,No,0,0
3277,Bachelors,2013,Bangalore,3,40,Female,No,4,0
3280,Bachelors,2017,Bangalore,3,34,Male,No,3,0
3283,Bachelors,2014,Bangalore,3,39,Male,No,5,0
3288,PHD,2014,Bangalore,3,38,Female,No,3,0
3290,Bachelors,2012,Bangalore,3,41,Male,No,5,0
3291,Bachelors,2013,Bangalore,2,38,Female,No,1,1
3292,Bachelors,2012,Bangalore,3,37,Male,No,4,0
3293,Bachelors,2014,Bangalore,3,39,Male,No,5,1
3294,Bachelors,2018,Bangalore,3,35,Male,No,1,1
3302,Bachelors,2016,Bangalore,3,34,Male,Yes,2,0
3303,Bachelors,2016,Bangalore,1,39,Male,No,2,0
3304,Bachelors,2012,Bangalore,3,38,Male,No,2,0
3306,Bachelors,2017,Bangalore,3,35,Female,No,5,0
3307,Bachelors,2013,Bangalore,3,31,Male,No,2,0
3311,Bachelors,2014,Bangalore,3,38,Male,No,0,0
3312,Bachelors,2012,Bangalore,3,31,Male,Yes,5,0
3313,PHD,2014,Bangalore,3,39,Male,No,1,0
3316,Bachelors,2015,Bangalore,3,39,Female,No,3,1
3317,Bachelors,2012,Bangalore,3,39,Male,No,0,0
3318,Bachelors,2013,Bangalore,3,35,Female,No,0,0
3320,Bachelors,2013,Bangalore,3,35,Male,No,5,0
3321,Masters,2017,Bangalore,3,34,Female,No,4,0
3322,Bachelors,2014,Bangalore,3,41,Male,No,4,0
3323,Bachelors,2017,Bangalore,3,35,Male,No,5,0
3324,Bachelors,2013,Bangalore,3,40,Male,No,1,0
3328,Bachelors,2016,Bangalore,3,39,Female,No,5,0
3329,Bachelors,2016,Bangalore,3,41,Male,No,1,1
3330,Bachelors,2017,Bangalore,3,32,Male,No,5,0
3332,Bachelors,2014,Bangalore,3,31,Male,No,1,0
3333,Bachelors,2012,Bangalore,3,40,Male,No,3,0
3336,Bachelors,2016,Bangalore,3,37,Female,No,0,0
3337,Bachelors,2014,Bangalore,3,36,Female,No,3,0
3338,Bachelors,2015,Bangalore,2,39,Female,No,0,1
3343,Bachelors,2017,Bangalore,3,36,Female,No,3,0
3345,Bachelors,2014,Bangalore,3,40,Male,No,0,0
3347,Bachelors,2012,Bangalore,3,37,Male,No,3,1
3350,Bachelors,2017,Bangalore,3,34,Female,Yes,0,0
3351,Bachelors,2012,Bangalore,3,37,Male,No,3,0
3352,Bachelors,2017,Bangalore,3,35,Male,No,3,0
3355,Bachelors,2014,Bangalore,3,31,Male,No,0,1
3356,Bachelors,2016,Bangalore,3,41,Male,No,4,0
3359,Bachelors,2018,Bangalore,1,36,Male,Yes,1,0
3361,Bachelors,2014,Bangalore,3,40,Female,No,0,0
3362,Bachelors,2017,Bangalore,3,34,Male,No,3,0
3365,Bachelors,2017,Bangalore,2,37,Male,No,2,1
3367,Bachelors,2016,Bangalore,3,31,Male,No,3,0
3368,Bachelors,2013,Bangalore,1,40,Male,No,2,0
3369,Bachelors,2017,Bangalore,3,40,Female,No,4,0
3370,Bachelors,2015,Bangalore,3,31,Male,No,1,0
3372,Bachelors,2017,Bangalore,3,38,Male,Yes,2,0
3375,Bachelors,2013,Bangalore,3,41,Male,Yes,2,1
3378,PHD,2013,Bangalore,3,39,Male,No,2,1
3380,Bachelors,2012,Bangalore,3,31,Female,No,3,0
3382,Bachelors,2015,Bangalore,3,37,Female,No,0,0
3384,Bachelors,2013,Bangalore,3,31,Male,No,1,0
3385,Bachelors,2017,Bangalore,3,32,Male,No,2,0
3386,Bachelors,2017,Bangalore,3,34,Female,Yes,1,0
3389,Bachelors,2015,Bangalore,3,40,Female,No,1,0
3391,Bachelors,2012,Bangalore,3,39,Male,No,3,0
3393,Bachelors,2015,Bangalore,3,36,Male,No,4,0
3394,Bachelors,2014,Bangalore,3,32,Male,No,5,0
3395,Bachelors,2013,Bangalore,3,41,Male,No,2,0
3396,Bachelors,2013,Bangalore,3,32,Male,No,0,0
3397,Bachelors,2017,Bangalore,3,36,Male,No,2,0
3398,Bachelors,2013,Bangalore,3,40,Male,No,4,0
3399,Bachelors,2018,Bangalore,3,32,Male,Yes,1,1
3400,Bachelors,2016,Bangalore,3,38,Male,No,1,0
3401,Bachelors,2018,Bangalore,3,41,Male,No,4,1
3403,Bachelors,2016,Bangalore,3,36,Female,No,1,0
3404,Bachelors,2014,Bangalore,3,35,Female,No,4,0
3405,Bachelors,2016,Bangalore,3,31,Male,No,2,0
3407,Bachelors,2013,Bangalore,3,41,Female,No,4,0
3408,Bachelors,2013,Bangalore,3,31,Male,No,0,0
3411,Bachelors,2017,Bangalore,3,34,Male,No,0,0
3412,Bachelors,2015,Bangalore,3,39,Female,No,0,0
3413,Bachelors,2014,Bangalore,3,33,Male,No,1,1
3415,Bachelors,2016,Bangalore,1,34,Male,Yes,2,1
3417,Bachelors,2012,Bangalore,3,38,Female,No,4,1
3418,Bachelors,2013,Bangalore,3,35,Male,No,3,1
3421,Bachelors,2012,Bangalore,3,32,Female,No,2,1
3423,PHD,2013,Bangalore,2,41,Male,No,2,1
3425,Bachelors,2013,Bangalore,3,39,Male,No,2,0
3426,Bachelors,2012,Bangalore,3,31,Male,Yes,0,1
3428,Bachelors,2016,Bangalore,3,36,Male,No,2,0
3429,Bachelors,2017,Bangalore,2,38,Female,No,5,1
3430,Bachelors,2012,Bangalore,3,32,Male,No,5,0
3432,Bachelors,2017,Bangalore,3,39,Male,No,2,0
3436,Bachelors,2017,Bangalore,3,35,Male,No,1,1
3437,Bachelors,2015,Bangalore,3,36,Male,No,1,0
3439,Bachelors,2016,Bangalore,3,40,Male,No,0,1
3440,Bachelors,2012,Bangalore,3,37,Male,No,3,0
3443,Bachelors,2013,Bangalore,3,34,Female,No,2,0
3444,Bachelors,2013,Bangalore,3,31,Male,Yes,4,0
3446,Bachelors,2013,Bangalore,3,37,Male,No,2,0
3448,Bachelors,2015,Bangalore,3,36,Male,Yes,4,0
3449,Bachelors,2014,Bangalore,3,35,Female,No,4,0
3450,Bachelors,2014,Bangalore,3,34,Male,No,5,0
3451,Bachelors,2013,Bangalore,3,35,Male,No,0,1
3457,Bachelors,2014,Bangalore,3,33,Male,No,5,1
3459,Masters,2016,Bangalore,3,35,Female,No,1,1
3462,Bachelors,2016,Bangalore,3,37,Male,No,0,0
3463,Bachelors,2013,Bangalore,3,38,Female,No,4,0
3464,Bachelors,2015,Bangalore,3,41,Male,No,0,0
3465,Masters,2017,Bangalore,3,40,Male,No,4,1
3466,Bachelors,2017,Bangalore,3,39,Female,No,3,0
3469,Bachelors,2016,Bangalore,3,40,Male,No,0,0
3470,Bachelors,2016,Bangalore,3,41,Female,No,1,1
3471,Bachelors,2015,Bangalore,3,38,Male,Yes,4,0
3473,Bachelors,2018,Bangalore,3,41,Female,No,2,1
3475,Bachelors,2012,Bangalore,3,41,Male,Yes,0,0
3477,Bachelors,2013,Bangalore,3,36,Male,No,5,0
3480,Bachelors,2014,Bangalore,3,39,Male,No,5,0
3481,Bachelors,2017,Bangalore,3,38,Female,No,2,0
3484,Bachelors,2013,Bangalore,3,32,Female,No,1,0
3485,Masters,2014,Bangalore,3,38,Female,No,4,1
3486,Bachelors,2017,Bangalore,3,32,Male,No,5,0
3490,Bachelors,2017,Bangalore,3,34,Male,Yes,0,0
3491,Bachelors,2016,Bangalore,3,35,Male,No,4,0
3493,Bachelors,2016,Bangalore,3,32,Male,Yes,5,0
3495,Bachelors,2017,Bangalore,2,32,Female,No,2,1
3497,Bachelors,2012,Bangalore,3,41,Male,No,3,0
3499,Bachelors,2018,Bangalore,3,34,Female,No,3,1
3501,Bachelors,2017,Bangalore,3,41,Male,No,1,0
3503,Bachelors,2015,Bangalore,3,37,Female,No,5,0
3504,Bachelors,2016,Bangalore,3,34,Male,No,4,0
3505,Masters,2017,Bangalore,2,40,Female,Yes,2,0
3506,Bachelors,2015,Bangalore,3,39,Male,No,5,1
3509,Bachelors,2014,Bangalore,3,35,Female,No,2,0
3510,Masters,2013,Bangalore,3,37,Female,No,3,1
3513,Bachelors,2016,Bangalore,3,37,Male,No,2,0
3515,Bachelors,2015,Bangalore,3,39,Male,No,5,0
3517,Bachelors,2012,Bangalore,3,36,Male,No,1,1
3518,Bachelors,2012,Bangalore,3,36,Male,No,5,0
3519,Bachelors,2015,Bangalore,3,38,Male,No,3,0
3522,Bachelors,2013,Bangalore,3,31,Male,No,2,1
3523,Bachelors,2013,Bangalore,3,38,Male,No,5,0
3524,Bachelors,2017,Bangalore,3,36,Male,No,3,0
3525,Bachelors,2012,Bangalore,3,40,Male,No,1,0
3526,Bachelors,2017,Bangalore,3,41,Male,No,5,1
3527,Bachelors,2015,Bangalore,3,31,Female,No,4,0
3533,Bachelors,2014,Bangalore,3,38,Male,No,3,0
3536,Bachelors,2016,Bangalore,3,41,Male,No,3,0
3537,Bachelors,2018,Bangalore,3,32,Female,No,2,1
3538,Masters,2018,Bangalore,3,40,Female,No,3,1
3539,Bachelors,2012,Bangalore,3,39,Female,No,2,0
3541,Bachelors,2012,Bangalore,3,32,Male,No,4,0
3542,Bachelors,2018,Bangalore,3,41,Male,No,5,1
3543,Bachelors,2016,Bangalore,3,36,Male,No,2,0
3544,Bachelors,2016,Bangalore,3,31,Male,No,0,0
3545,Bachelors,2014,Bangalore,3,37,Male,No,4,0
3546,Bachelors,2014,Bangalore,3,33,Male,No,5,1
3555,Bachelors,2014,Bangalore,3,38,Female,No,4,0
3558,PHD,2015,Bangalore,3,31,Male,No,3,0
3559,Bachelors,2013,Bangalore,3,37,Male,No,5,0
3560,Bachelors,2014,Bangalore,3,32,Male,No,1,0
3561,Bachelors,2017,Bangalore,3,33,Male,No,3,0
3562,Bachelors,2014,Bangalore,3,37,Male,No,5,0
3563,Bachelors,2012,Bangalore,3,32,Male,No,3,0
3567,Masters,2017,Bangalore,2,39,Female,No,2,1
3570,Bachelors,2017,Bangalore,3,38,Male,No,0,1
3572,Bachelors,2018,Bangalore,3,38,Male,Yes,3,1
3573,Bachelors,2016,Bangalore,3,32,Male,No,4,0
3575,Bachelors,2013,Bangalore,3,34,Male,No,5,0
3576,Bachelors,2018,Bangalore,3,38,Male,Yes,1,1
3578,Bachelors,2015,Bangalore,3,34,Female,Yes,2,0
3581,Bachelors,2016,Bangalore,3,38,Male,Yes,1,0
3585,Bachelors,2017,Bangalore,3,35,Female,No,3,0
3586,Bachelors,2018,Bangalore,3,33,Male,No,5,1
3590,Bachelors,2016,Bangalore,3,37,Female,No,1,0
3591,Bachelors,2015,Bangalore,3,31,Male,No,5,0
3592,Bachelors,2012,Bangalore,3,35,Male,No,1,1
3593,Bachelors,2014,Bangalore,3,32,Male,No,3,0
3594,Bachelors,2015,Bangalore,3,32,Female,No,0,0
3595,Bachelors,2017,Bangalore,3,40,Female,No,5,0
3596,Bachelors,2012,Bangalore,3,34,Male,No,5,0
3598,PHD,2015,Bangalore,3,40,Male,No,3,0
3601,Bachelors,2013,Bangalore,3,33,Male,No,1,0
3602,Bachelors,2015,Bangalore,3,38,Male,No,3,1
3605,Bachelors,2016,Bangalore,3,33,Male,No,1,0
3608,Bachelors,2017,Bangalore,3,31,Male,No,1,0
3610,Bachelors,2013,Bangalore,3,38,Male,No,5,0
3614,Bachelors,2013,Bangalore,3,39,Male,No,0,0
3615,Bachelors,2015,Bangalore,3,32,Female,No,4,0
3616,Bachelors,2014,Bangalore,3,34,Male,No,1,0
3618,Bachelors,2014,Bangalore,1,39,Male,No,2,0
3619,Bachelors,2014,Bangalore,3,39,Male,No,5,0
3620,Bachelors,2016,Bangalore,3,33,Male,No,1,0
3624,Bachelors,2014,Bangalore,3,41,Male,No,5,0
3627,Bachelors,2014,Bangalore,3,41,Male,No,5,0
3628,Bachelors,2012,Bangalore,3,40,Male,No,4,0
3629,Bachelors,2014,Bangalore,3,36,Male,No,0,0
3630,Bachelors,2015,Bangalore,3,34,Male,No,0,0
3631,Bachelors,2013,Bangalore,3,32,Male,No,5,1
3632,Bachelors,2015,Bangalore,3,31,Male,No,4,0
3633,Bachelors,2012,Bangalore,3,36,Male,Yes,0,0
3635,Bachelors,2017,Bangalore,3,32,Male,No,2,0
3637,Bachelors,2016,Bangalore,3,34,Male,No,2,0
3638,Bachelors,2017,Bangalore,3,39,Male,No,3,0
3639,Bachelors,2018,Bangalore,3,38,Male,No,0,1
3643,Bachelors,2016,Bangalore,1,33,Female,Yes,3,0
3645,Bachelors,2018,Bangalore,3,33,Female,No,3,1
3646,Bachelors,2015,Bangalore,3,38,Male,No,1,1
3647,Masters,2017,Bangalore,2,32,Male,No,2,0
3651,Bachelors,2015,Bangalore,3,40,Male,No,5,0
3652,Bachelors,2016,Bangalore,3,38,Male,No,1,0
3656,Bachelors,2016,Bangalore,3,33,Male,No,3,0
3657,Bachelors,2017,Bangalore,3,37,Male,No,4,0
3658,Bachelors,2013,Bangalore,3,38,Male,No,0,0
3659,Bachelors,2018,Bangalore,3,32,Male,No,2,1
3660,Bachelors,2017,Bangalore,3,40,Female,No,2,0
3662,Bachelors,2016,Bangalore,3,38,Male,No,2,1
3663,Bachelors,2013,Bangalore,3,34,Male,No,5,0
3667,Bachelors,2013,Bangalore,3,35,Male,Yes,1,0
3668,Bachelors,2014,Bangalore,3,35,Male,No,0,1
3669,Bachelors,2012,Bangalore,3,33,Female,No,4,0
3672,Bachelors,2016,Bangalore,3,34,Male,No,3,0
3674,Masters,2016,Bangalore,3,32,Male,No,1,1
3675,Bachelors,2012,Bangalore,3,36,Male,No,5,0
3678,Bachelors,2014,Bangalore,1,34,Female,No,5,0
3681,Bachelors,2016,Bangalore,3,41,Male,No,2,0
3683,Bachelors,2013,Bangalore,3,33,Female,No,0,1
3689,Masters,2017,Bangalore,3,32,Female,No,4,1
3690,Bachelors,2017,Bangalore,3,41,Male,No,3,0
3691,Bachelors,2018,Bangalore,3,34,Female,Yes,2,1
3692,Masters,2017,Bangalore,3,38,Male,No,5,1
3693,Bachelors,2017,Bangalore,3,40,Female,No,3,0
3697,Bachelors,2018,Bangalore,3,39,Male,No,1,1
3698,Bachelors,2018,Bangalore,3,32,Male,No,3,1
3699,Bachelors,2015,Bangalore,3,38,Male,No,5,0
3700,Bachelors,2015,Bangalore,3,35,Male,No,3,0
3701,Bachelors,2013,Bangalore,1,38,Male,No,4,0
3706,Masters,2015,Bangalore,3,36,Male,No,0,0
3707,Bachelors,2017,Bangalore,3,35,Male,No,2,0
3709,Masters,2017,Bangalore,1,34,Male,No,1,0
3710,Bachelors,2015,Bangalore,3,36,Male,No,3,0
3715,Bachelors,2017,Bangalore,3,31,Male,No,0,0
3718,Bachelors,2015,Bangalore,3,35,Male,Yes,2,0
3719,Bachelors,2012,Bangalore,3,38,Male,Yes,0,0
3731,Bachelors,2015,Bangalore,3,39,Male,No,2,0
3732,Bachelors,2015,Bangalore,3,39,Male,No,2,1
3734,Bachelors,2015,Bangalore,3,32,Female,No,5,0
3737,Masters,2016,Bangalore,1,37,Male,No,2,1
3741,Bachelors,2016,Bangalore,3,39,Male,No,4,0
3742,Bachelors,2012,Bangalore,3,35,Male,No,1,1
3744,Bachelors,2015,Bangalore,3,34,Male,No,0,0
3746,Bachelors,2012,Bangalore,3,33,Male,No,1,0
3749,Bachelors,2015,Bangalore,3,37,Female,No,4,0
3750,Bachelors,2012,Bangalore,3,33,Male,No,0,0
3752,Bachelors,2017,Bangalore,3,41,Female,No,2,0
3756,Bachelors,2014,Bangalore,3,37,Male,No,1,0
3760,Bachelors,2012,Bangalore,3,38,Female,No,5,0
3761,Bachelors,2013,Bangalore,3,37,Female,No,1,0
3763,Bachelors,2015,Bangalore,3,33,Male,No,2,0
3764,Bachelors,2016,Bangalore,3,37,Male,No,4,0
3765,Bachelors,2016,Bangalore,3,41,Male,No,4,0
3766,Bachelors,2012,Bangalore,1,38,Female,No,1,0
3772,Bachelors,2012,Bangalore,3,36,Female,No,5,0
3773,Bachelors,2015,Bangalore,3,41,Male,No,1,0
3775,Bachelors,2016,Bangalore,3,36,Female,No,0,0
3776,Masters,2017,Bangalore,2,41,Male,Yes,2,1
3780,Bachelors,2014,Bangalore,3,40,Female,No,4,0
3782,Bachelors,2018,Bangalore,3,40,Male,Yes,3,1
3783,Masters,2018,Bangalore,3,40,Male,No,2,1
3784,Bachelors,2014,Bangalore,3,34,Male,No,3,0
3787,Bachelors,2016,Bangalore,3,37,Male,No,2,0
3789,Bachelors,2018,Bangalore,3,38,Male,No,1,1
3790,Bachelors,2016,Bangalore,3,40,Male,Yes,1,0
3792,Bachelors,2016,Bangalore,3,34,Male,Yes,1,0
3794,Bachelors,2015,Bangalore,3,40,Male,No,5,0
3796,Masters,2016,Bangalore,3,37,Male,No,2,1
3800,Bachelors,2016,Bangalore,1,38,Male,No,3,0
3802,Bachelors,2014,Bangalore,3,32,Male,No,2,1
3803,Bachelors,2013,Bangalore,3,37,Male,No,5,0
3805,Bachelors,2014,Bangalore,3,35,Male,No,2,0
3806,Bachelors,2016,Bangalore,3,40,Male,No,0,0
3807,Bachelors,2012,Bangalore,3,40,Male,Yes,2,0
3808,Bachelors,2015,Bangalore,3,39,Female,No,3,1
3810,Bachelors,2015,Bangalore,3,34,Female,No,4,0
3815,Bachelors,2015,Bangalore,3,40,Male,No,0,0
